ID	NS	OS	Phylum	Class	Genus	Dissimilarity
OTU_1425	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	Unassigned	0.025643713
OTU_1394	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_754	0	0.031171574	 Planctomycetes	Others	 CL500-3	0.025643713
OTU_931	0	0.031171574	 Actinobacteria	 Actinobacteria	Unassigned	0.025643713
OTU_1641	0	0.031171574	 Actinobacteria	 Actinobacteria	 Actinomyces	0.025643713
OTU_1073	0	0.031171574	 Actinobacteria	Others	 Unassigned	0.025643713
OTU_3324	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_2496	0	0.031171574	 Proteobacteria	 Betaproteobacteria	Unassigned	0.025643713
OTU_1170	0	0.031171574	 Proteobacteria	Others	Unassigned	0.025643713
OTU_1188	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_766	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_1161	0	0.031171574	 Proteobacteria	Others	 Unassigned	0.025643713
OTU_1053	0	0.031171574	 Proteobacteria	Others	 Unassigned	0.025643713
OTU_909	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_1261	0	0.031171574	 Proteobacteria	Others	 Desulfovirga	0.025643713
OTU_344	0	0.031171574	 Firmicutes	 Bacilli	 Trichococcus	0.025643713
OTU_1617	0	0.031171574	Others	Others	 Bryobacter	0.025643713
OTU_1063	0	0.031171574	Others	Others	 Roseiflexus	0.025643713
OTU_1120	0	0.031171574	 Firmicutes	 Bacilli	 Lactobacillus	0.025643713
OTU_1220	0	0.031171574	 Proteobacteria	 Gammaproteobacteria	 Unassigned	0.025643713
OTU_1037	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_2378	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_809	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_1127	0	0.031171574	Others	Others	 Prosthecobacter	0.025643713
OTU_1190	0	0.031171574	 Nitrospirae	 Nitrospira	 Nitrospira	0.025643713
OTU_1520	0	0.031171574	 Proteobacteria	 Gammaproteobacteria	 Unassigned	0.025643713
OTU_1530	0	0.031171574	 Actinobacteria	 Actinobacteria	 Marmoricola	0.025643713
OTU_2722	0	0.031171574	 Bacteroidetes	Others	 Rhodocytophaga	0.025643713
OTU_1966	0	0.031171574	 Actinobacteria	Others	 Unassigned	0.025643713
OTU_1538	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.025643713
OTU_1446	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.025643713
OTU_498	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_1156	0	0.031171574	Others	Others	 Bryobacter	0.025643713
OTU_1797	0	0.031171574	 Proteobacteria	Others	 Unassigned	0.025643713
OTU_839	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.025643713
OTU_1904	0	0.031171574	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.025643713
OTU_3809	0	0.031171574	 Proteobacteria	 Betaproteobacteria	Unassigned	0.025643713
OTU_2021	0	0.031171574	 Proteobacteria	Others	 Campylobacter	0.025643713
OTU_2524	0	0.031171574	 Proteobacteria	Others	 Helicobacter	0.025643713
OTU_3066	0	0.031171574	 Nitrospirae	 Nitrospira	 Nitrospira	0.025643713
OTU_993	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_2632	0	0.031171574	Others	Others	 Deinococcus	0.025643713
OTU_1853	0	0.031171574	 Planctomycetes	Others	 Unassigned	0.025643713
OTU_1531	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	 Woodsholea	0.025643713
OTU_1887	0	0.031171574	 Proteobacteria	 Gammaproteobacteria	 uncultured	0.025643713
OTU_2162	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	Unassigned	0.025643713
OTU_3811	0	0.031171574	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.025643713
OTU_1989	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	 Defluviicoccus	0.025643713
OTU_836	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_984	0	0.031171574	 Planctomycetes	Others	 Gemmata	0.025643713
OTU_1500	0	0.031171574	 Actinobacteria	Others	 Unassigned	0.025643713
OTU_2151	0	0.031171574	 Planctomycetes	Others	 Unassigned	0.025643713
OTU_733	0	0.031171574	 Bacteroidetes	Others	 Cloacibacterium	0.025643713
OTU_1675	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_2992	0	0.031171574	 Proteobacteria	 Gammaproteobacteria	Unassigned	0.025643713
OTU_1997	0	0.031171574	 Firmicutes	Others	 Peptoniphilus	0.025643713
OTU_2079	0	0.031171574	 Nitrospirae	 Nitrospira	 Nitrospira	0.025643713
OTU_3184	0	0.031171574	 Actinobacteria	 Actinobacteria	 Mycobacterium	0.025643713
OTU_1781	0	0.031171574	 Proteobacteria	Others	 Nannocystis	0.025643713
OTU_852	0	0.031171574	 Bacteroidetes	Others	 Porphyromonas	0.025643713
OTU_3823	0	0.031171574	 Actinobacteria	 Actinobacteria	 Mycobacterium	0.025643713
OTU_791	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_1779	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	 Roseomonas	0.025643713
OTU_4022	0	0.031171574	 Planctomycetes	Others	 Unassigned	0.025643713
OTU_947	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.025643713
OTU_1180	0	0.031171574	 Planctomycetes	Others	 Unassigned	0.025643713
OTU_1382	0	0.031171574	 Planctomycetes	Others	 Unassigned	0.025643713
OTU_1973	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_1221	0	0.031171574	 Proteobacteria	Others	 Haliangium	0.025643713
OTU_3048	0	0.031171574	 Bacteroidetes	Others	 Macellibacteroides	0.025643713
OTU_1498	0	0.031171574	Others	Others	 Bryobacter	0.025643713
OTU_938	0	0.031171574	 Proteobacteria	 Gammaproteobacteria	 Aquicella	0.025643713
OTU_1160	0	0.031171574	 Proteobacteria	 Betaproteobacteria	 Nitrosomonas	0.025643713
OTU_846	0	0.031171574	 Proteobacteria	Others	 Unassigned	0.025643713
OTU_1162	0	0.031171574	 Proteobacteria	Others	Unassigned	0.025643713
OTU_1311	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_2532	0	0.031171574	 Actinobacteria	Others	Unassigned	0.025643713
OTU_1743	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_1356	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.025643713
OTU_3816	0	0.031171574	Others	Others	 Turneriella	0.025643713
OTU_980	0	0.031171574	 Proteobacteria	Others	Unassigned	0.025643713
OTU_545	0	0.031171574	 Actinobacteria	 Actinobacteria	 Actinomyces	0.025643713
OTU_979	0	0.031171574	 Actinobacteria	Others	 Unassigned	0.025643713
OTU_1056	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	Unassigned	0.025643713
OTU_2426	0	0.031171574	 Proteobacteria	 Betaproteobacteria	 Candidatus_Accumulibacter	0.025643713
OTU_3089	0	0.031171574	 Actinobacteria	Others	 Iamia	0.025643713
OTU_2443	0	0.031171574	Others	Others	 11-24	0.025643713
OTU_4043	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_1352	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_1109	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_1010	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_1752	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_1183	0	0.031171574	 Bacteroidetes	Others	Unassigned	0.025643713
OTU_2710	0	0.031171574	 Proteobacteria	 Gammaproteobacteria	 gamma_proteobacterium_HdN1	0.025643713
OTU_2229	0	0.031171574	 Actinobacteria	 Actinobacteria	 Propionicicella	0.025643713
OTU_1121	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_1409	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_1597	0	0.031171574	 Actinobacteria	Others	 Unassigned	0.025643713
OTU_1413	0	0.031171574	 Actinobacteria	Others	 Unassigned	0.025643713
OTU_2553	0	0.031171574	 Planctomycetes	Others	 Pirellula	0.025643713
OTU_1318	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_3977	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_2916	0	0.031171574	Others	Others	 Mycoplasma	0.025643713
OTU_3990	0	0.031171574	 Planctomycetes	Others	 Unassigned	0.025643713
OTU_1951	0	0.031171574	Others	Others	 Treponema_2	0.025643713
OTU_2499	0	0.031171574	 Firmicutes	Others	 Anaerococcus	0.025643713
OTU_1412	0	0.031171574	 Proteobacteria	Others	 Bdellovibrio	0.025643713
OTU_891	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_1528	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_1793	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.025643713
OTU_3456	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_3453	0	0.031171574	 Proteobacteria	 Gammaproteobacteria	Unassigned	0.025643713
OTU_2266	0	0.031171574	 Bacteroidetes	Others	 Flavobacterium	0.025643713
OTU_1168	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_1844	0	0.031171574	 Proteobacteria	Others	 OM27_clade	0.025643713
OTU_2274	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	Unassigned	0.025643713
OTU_1283	0	0.031171574	 Proteobacteria	Others	 Unassigned	0.025643713
OTU_2282	0	0.031171574	Others	Others	Unassigned	0.025643713
OTU_2654	0	0.031171574	 Proteobacteria	Others	Unassigned	0.025643713
OTU_1536	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_3792	0	0.031171574	 Actinobacteria	 Actinobacteria	 Nocardia	0.025643713
OTU_967	0	0.031171574	 Bacteroidetes	Others	Unassigned	0.025643713
OTU_2262	0	0.031171574	 Proteobacteria	Others	 Haliangium	0.025643713
OTU_1684	0	0.031171574	Others	Others	 Roseiflexus	0.025643713
OTU_2102	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_3527	0	0.031171574	 Planctomycetes	Others	 Isosphaera	0.025643713
OTU_1609	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_2017	0	0.031171574	 Bacteroidetes	Others	 Empedobacter	0.025643713
OTU_1855	0	0.031171574	 Planctomycetes	Others	 Gemmata	0.025643713
OTU_3196	0	0.031171574	 Actinobacteria	Others	 Unassigned	0.025643713
OTU_1976	0	0.031171574	 Proteobacteria	Others	 Arcobacter	0.025643713
OTU_3577	0	0.031171574	 Proteobacteria	Others	 Unassigned	0.025643713
OTU_1342	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	Unassigned	0.025643713
OTU_1202	0	0.031171574	 Firmicutes	 Bacilli	 Streptococcus	0.025643713
OTU_1561	0	0.031171574	 Bacteroidetes	Others	 Soonwooa	0.025643713
OTU_1890	0	0.031171574	 Firmicutes	Others	 Acidaminobacter	0.025643713
OTU_2373	0	0.031171574	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.025643713
OTU_1565	0	0.031171574	 Proteobacteria	Others	 OM27_clade	0.025643713
OTU_1795	0	0.031171574	 Bacteroidetes	Others	Unassigned	0.025643713
OTU_2365	0	0.031171574	 Bacteroidetes	Others	 Unassigned	0.025643713
OTU_2372	0	0.031171574	 Bacteroidetes	Others	Unassigned	0.025643713
OTU_1714	0	0.031171574	 Planctomycetes	Others	 Unassigned	0.025643713
OTU_1381	0	0.031171574	Others	Others	Unassigned	0.025643713
OTU_1303	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_1304	0	0.031171574	Others	Others	 Neochlamydia	0.025643713
OTU_4057	0	0.031171574	 Proteobacteria	 Betaproteobacteria	Unassigned	0.025643713
OTU_1801	0	0.031171574	 Proteobacteria	 Gammaproteobacteria	 Legionella	0.025643713
OTU_3819	0	0.031171574	 Proteobacteria	Others	Unassigned	0.025643713
OTU_2644	0	0.031171574	 Proteobacteria	Others	Unassigned	0.025643713
OTU_4054	0	0.031171574	 Firmicutes	Others	 Peptococcus	0.025643713
OTU_2359	0	0.031171574	 Proteobacteria	Others	 Unassigned	0.025643713
OTU_1640	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_2163	0	0.031171574	Others	Others	 Roseiflexus	0.025643713
OTU_1301	0	0.031171574	Others	Others	 Unassigned	0.025643713
OTU_2418	0	0.031171574	 Bacteroidetes	Others	Unassigned	0.025643713
OTU_1343	0	0.031171574	 Bacteroidetes	Others	Unassigned	0.025643713
OTU_4000	0	0.031171574	Others	Others	 Roseiflexus	0.025643713
OTU_4086	0	0.031171574	Others	Others	Unassigned	0.025643713
OTU_2728	0	0.031171574	 Proteobacteria	 Alphaproteobacteria	 Candidatus_Captivus	0.025643713
OTU_29	0.108008796	0.656991552	 Bacteroidetes	Others	 Unassigned	0.533010319
OTU_70	0.116662762	0.61098973	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.493254498
OTU_91	0.567260185	0.194715518	 Proteobacteria	 Betaproteobacteria	 Zoogloea	0.452437841
OTU_45	0.112416858	0.579132368	Others	Others	 Unassigned	0.467225855
OTU_44	0.16498606	0.560363126	Others	Others	 Unassigned	0.440454311
OTU_25	0.112419006	0.562959397	 Proteobacteria	 Gammaproteobacteria	 Dokdonella	0.453651849
OTU_42	0.031171574	0.540043748	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.443395986
OTU_80	0.076367316	0.490023349	 Proteobacteria	 Alphaproteobacteria	 Defluviicoccus	0.398120585
OTU_34	0.076373641	0.487038431	 Proteobacteria	 Betaproteobacteria	 Achromobacter	0.395600809
OTU_73	0.054004324	0.489030385	 Bacteroidetes	Others	 Phaeodactylibacter	0.399749922
OTU_1580	0.204456066	0.442044851	 Proteobacteria	 Gammaproteobacteria	 Pseudomonas	0.336897611
OTU_130	0.062351022	0.476953701	 Proteobacteria	 Alphaproteobacteria	 Defluviicoccus	0.388844442
OTU_33	0.062354896	0.458242313	Others	Others	 Unassigned	0.373363094
OTU_1838	0.132281329	0.437624249	 Proteobacteria	 Betaproteobacteria	 Candidatus_Accumulibacter	0.343074336
OTU_54	0.098595553	0.438733575	 Nitrospirae	 Nitrospira	 Nitrospira	0.351567917
OTU_76	0.135908057	0.425230858	Others	Others	 DS-100	0.331360831
OTU_1	0.347199535	0.260865898	 Actinobacteria	 Actinobacteria	 Glutamicibacter	0.305581413
OTU_38	0.093538318	0.41715247	Others	Others	 Unassigned	0.33436507
OTU_49	0.062343139	0.422938491	 Proteobacteria	Others	 Unassigned	0.344093011
OTU_104	0.103405754	0.412465211	 Proteobacteria	 Betaproteobacteria	Unassigned	0.328329103
OTU_40	0.093538318	0.412465231	 Proteobacteria	 Alphaproteobacteria	 Methylobacterium	0.332716095
OTU_74	0.152747448	0.386926673	Others	Others	 Unassigned	0.292762703
OTU_58	0.076364043	0.40772407	 Proteobacteria	 Gammaproteobacteria	 Unassigned	0.329393382
OTU_68	0.383139357	0.152745759	 Proteobacteria	 Betaproteobacteria	Unassigned	0.290120665
OTU_56	0.108004167	0.398072459	 Proteobacteria	 Betaproteobacteria	 Nitrosomonas	0.315119025
OTU_157	0.076373752	0.396849468	Others	Others	 Unassigned	0.320312348
OTU_48	0	0.400507178	 Proteobacteria	 Alphaproteobacteria	 Methylobacterium	0.329393382
OTU_36	0.38059355	0.031171574	 Proteobacteria	 Betaproteobacteria	 Ralstonia	0.31371962
OTU_78	0.054004324	0.371545892	Others	Others	 Unassigned	0.302340867
OTU_84	0.08818598	0.364945978	 Proteobacteria	 Betaproteobacteria	Unassigned	0.291255901
OTU_1907	0.124715809	0.35137442	 Proteobacteria	 Betaproteobacteria	 Thauera	0.272194783
OTU_3826	0.044083251	0.36892009	 Proteobacteria	 Betaproteobacteria	Unassigned	0.301247407
OTU_52	0.069712266	0.363611629	Others	Others	 Unassigned	0.293513202
OTU_99	0.082484138	0.359578827	Others	Others	 Unassigned	0.28785413
OTU_57	0.08249303	0.352755109	 Nitrospirae	 Nitrospira	 Nitrospira	0.282081548
OTU_63	0.062354896	0.354130343	 Proteobacteria	Others	Unassigned	0.286705424
OTU_51	0.237455539	0.264566281	 Proteobacteria	 Gammaproteobacteria	 Pseudomonas	0.238725784
OTU_67	0.031171574	0.354130343	 Bacteroidetes	Others	 Unassigned	0.290120665
OTU_101	0.062354896	0.348596711	 Bacteroidetes	Others	 Unassigned	0.282081548
OTU_59	0.082487072	0.344388128	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.274990909
OTU_3067	0	0.352755085	 Proteobacteria	 Betaproteobacteria	 Candidatus_Accumulibacter	0.290120665
OTU_583	0.044083251	0.33869539	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.276188342
OTU_280	0.280613198	0.179112255	 Proteobacteria	 Betaproteobacteria	 Zoogloea	0.245519857
OTU_86	0.076367316	0.324026234	 Proteobacteria	 Alphaproteobacteria	 Woodsholea	0.258998069
OTU_120	0	0.331441975	 Bacteroidetes	Others	 Chryseolinea	0.272598606
OTU_1826	0.158981499	0.290822425	 Proteobacteria	 Betaproteobacteria	 Zoogloea	0.208854016
OTU_55	0.108006481	0.305494844	 Bacteroidetes	Others	 Ferruginibacter	0.235031913
OTU_62	0.069719316	0.310231499	 Proteobacteria	 Alphaproteobacteria	Unassigned	0.24861617
OTU_93	0.053999843	0.311794403	 Bacteroidetes	Others	 Unassigned	0.252566823
OTU_64	0.257112199	0.184458757	 Proteobacteria	 Alphaproteobacteria	 Sphingobium	0.200274811
OTU_69	0.04409441	0.308660709	 Bacteroidetes	Others	 Unassigned	0.251256841
OTU_60	0.233324489	0.206821017	 Proteobacteria	 Gammaproteobacteria	 Pseudoxanthomonas	0.191337398
OTU_83	0.069712266	0.302295882	Others	Others	 Unassigned	0.241929742
OTU_105	0.044083251	0.307081857	 Planctomycetes	Others	 SM1A02	0.249939993
OTU_96	0.218256081	0.216017476	 Actinobacteria	 Actinobacteria	Unassigned	0.173291662
OTU_113	0.076370479	0.297432905	 Proteobacteria	Others	 Unassigned	0.236431808
OTU_95	0	0.305494054	Others	Others	Unassigned	0.251256841
OTU_134	0.069708801	0.29248906	Others	Others	 Prosthecobacter	0.233623629
OTU_85	0.054004324	0.289146243	 Planctomycetes	Others	 SM1A02	0.233623629
OTU_43	0.270020957	0.116658617	Others	Others	 Prototheca_kruegeri	0.216587165
OTU_2195	0.031171574	0.289146186	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.236431808
OTU_122	0.093527803	0.275369328	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.213002347
OTU_65	0.031171574	0.287460229	Others	Others	 Unassigned	0.235031913
OTU_75	0.093535646	0.273598489	 Bacteroidetes	Others	 Unassigned	0.212508823
OTU_1370	0.287460229	0	 Proteobacteria	 Gammaproteobacteria	 Pseudomonas	0.236431808
OTU_79	0.08818598	0.273598489	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.213002347
OTU_132	0	0.285763393	 Bacteroidetes	Others	 Unassigned	0.235031913
OTU_172	0.062351022	0.277128941	 Proteobacteria	 Alphaproteobacteria	 Woodsholea	0.222081066
OTU_114	0	0.28061498	 Proteobacteria	 Gammaproteobacteria	 Unassigned	0.230802946
OTU_181	0.069708801	0.271816054	 Proteobacteria	 Betaproteobacteria	 Azohydromonas	0.216078689
OTU_97	0.031171574	0.277128941	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.226472956
OTU_102	0.082490102	0.262722635	 Proteobacteria	 Betaproteobacteria	Unassigned	0.205158475
OTU_165	0.082487072	0.262722635	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.205158475
OTU_990	0.08818598	0.257112232	 Actinobacteria	 Actinobacteria	Unassigned	0.204083316
OTU_131	0.062358905	0.260865898	Others	Others	Unassigned	0.208326667
OTU_228	0.176376161	0.202065913	 Actinobacteria	 Actinobacteria	Unassigned	0.170733711
OTU_4032	0	0.264566311	 Proteobacteria	 Betaproteobacteria	Unassigned	0.217600551
OTU_474	0.062351022	0.255214714	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.203543607
OTU_192	0.054004324	0.255214714	Others	Others	Unassigned	0.205158475
OTU_243	0.17637753	0.192201673	 Proteobacteria	 Gammaproteobacteria	 Plasticicumulans	0.156684396
OTU_100	0.044083251	0.257112265	 Bacteroidetes	Others	 Unassigned	0.208326667
OTU_202	0.216016319	0.142876986	 Proteobacteria	 Alphaproteobacteria	 Bosea	0.161493034
OTU_115	0	0.25521468	 Proteobacteria	 Alphaproteobacteria	 Defluviicoccus	0.20990474
OTU_119	0.031171574	0.253302947	 Proteobacteria	 Gammaproteobacteria	 Unassigned	0.206736547
OTU_108	0.053999843	0.247479124	Others	Others	 Unassigned	0.198645413
OTU_141	0.031171574	0.249435529	 Bacteroidetes	Others	 Unassigned	0.203543607
OTU_82	0.132279439	0.211469265	 Proteobacteria	 Betaproteobacteria	 Denitratisoma	0.152446712
OTU_142	0.069715852	0.237455505	 Proteobacteria	 Betaproteobacteria	Unassigned	0.186681547
OTU_184	0.044083251	0.243519233	Others	Others	 11-24	0.196977156
OTU_90	0.132281329	0.204457208	Others	Others	 Unassigned	0.150996689
OTU_77	0.04409441	0.237455539	 Actinobacteria	 Actinobacteria	 Mycobacterium	0.191911438
OTU_564	0.239493806	0.031171574	 Actinobacteria	 Actinobacteria	 Bifidobacterium	0.198090888
OTU_1456	0.044083251	0.237455539	 Proteobacteria	 Betaproteobacteria	 Zoogloea	0.191911438
OTU_1140	0.062351022	0.231232928	 Proteobacteria	 Betaproteobacteria	Unassigned	0.185499326
OTU_146	0.076370479	0.224838091	 Proteobacteria	 Alphaproteobacteria	 Methylosinus	0.173925271
OTU_140	0.082490102	0.22266462	 Actinobacteria	Others	 CL500-29_marine_group	0.172655727
OTU_223	0.031171574	0.23332556	 Actinobacteria	 Actinobacteria	 Unassigned	0.190184121
OTU_137	0.062358905	0.224835978	 Planctomycetes	Others	 SM1A02	0.181328431
OTU_465	0	0.233323451	 Proteobacteria	 Betaproteobacteria	 Microvirgula	0.191911438
OTU_106	0	0.229121147	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.188440972
OTU_236	0.031171574	0.226988694	 Proteobacteria	 Alphaproteobacteria	 Stella	0.18493242
OTU_124	0.069719316	0.216017515	 Bacteroidetes	Others	Unassigned	0.16881943
OTU_125	0.08818598	0.209158034	 Proteobacteria	 Alphaproteobacteria	Unassigned	0.155980768
OTU_1373	0	0.224838164	 Bacteroidetes	Others	 Unassigned	0.18493242
OTU_212	0.053999843	0.218256081	 Proteobacteria	 Betaproteobacteria	 Sulfuritalea	0.173925271
OTU_186	0.031171574	0.222665743	 Planctomycetes	Others	 SM1A02	0.181328431
OTU_151	0.053999843	0.216017515	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.172017441
OTU_129	0.076364043	0.209158034	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.160156174
OTU_163	0	0.220471919	 Bacteroidetes	Others	 Lewinella	0.181328431
OTU_1452	0.04409441	0.216016319	 Actinobacteria	 Actinobacteria	 Microbacterium	0.174556581
OTU_121	0.088183235	0.202065831	Others	Others	 Unassigned	0.149532605
OTU_166	0.031171574	0.216016358	Others	Others	 Opitutus	0.1758124
OTU_203	0.044083251	0.213755428	 Proteobacteria	 Betaproteobacteria	 Unassigned	0.172017441
OTU_98	0.04409441	0.211469265	 Proteobacteria	 Gammaproteobacteria	 Unassigned	0.170088212
OTU_406	0.053999843	0.209158034	 Proteobacteria	 Betaproteobacteria	 Dechloromonas	0.166192659
OTU_187	0.082487072	0.199644602	 Proteobacteria	 Betaproteobacteria	 Rhizobacter	0.151723433
OTU_3283	0.031171574	0.211469225	 Proteobacteria	 Betaproteobacteria	 Candidatus_Accumulibacter	0.172017441
OTU_1287	0.04409441	0.206819849	 Actinobacteria	 Actinobacteria	Unassigned	0.166853229
OTU_904	0.209158034	0	 Firmicutes	 Bacilli	 Weissella	0.172017441
OTU_282	0.069719316	0.197196052	 Proteobacteria	 Alphaproteobacteria	 Sphingobium	0.155273951
OTU_2164	0.120757472	0.170773973	 Actinobacteria	 Actinobacteria	Unassigned	0.153850577
OTU_87	0.098595553	0.184458667	 Bacteroidetes	Others	 Unassigned	0.138888444
OTU_230	0.088188814	0.187076634	 Proteobacteria	 Betaproteobacteria	 Nitrosomonas	0.138888444
OTU_167	0.031171574	0.204457289	 Proteobacteria	Others	 Polyangium	0.166192659
OTU_116	0.054004324	0.199644559	 Bacteroidetes	Others	 Unassigned	0.159467865
OTU_133	0.069719316	0.192202973	 Proteobacteria	 Alphaproteobacteria	 Unassigned	0.147309199
OTU_180	0	0.204457208	Others	Others	Unassigned	0.168166584
OTU_135	0.031171574	0.202064675	 Proteobacteria	 Alphaproteobacteria	 Meganema	0.164195006
OTU_600	0.187076677	0.082481107	 Proteobacteria	 Betaproteobacteria	 Piscinibacter	0.144291372
OTU_3840	0	0.199644602	 Actinobacteria	 Actinobacteria	Unassigned	0.164195006
OTU_161	0	0.197196095	Others	Others	 Unassigned	0.162172747
OTU_215	0.031171574	0.194714322	 Proteobacteria	 Gammaproteobacteria	 Unassigned	0.158082257
OTU_188	0.082490102	0.17911086	Others	Others	 Unassigned	0.134870308
OTU_72	0.069712266	0.184460069	Others	Others	 Unassigned	0.145051715
OTU_109	0.031171574	0.194714234	Others	Others	 Unassigned	0.158082257
OTU_160	0.076367316	0.181804475	 Proteobacteria	 Alphaproteobacteria	 Hyphomicrobium	0.140463518
OTU_200	0.069719316	0.18180585	 Planctomycetes	Others	 Unassigned	0.138094171
OTU_293	0	0.194715518	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.160156174
OTU_196	0.082490102	0.176377484	 Planctomycetes	Others	 SM1A02	0.13326665
OTU_198	0.031171574	0.192201717	Others	Others	 Unassigned	0.155980768
OTU_112	0.082487072	0.176376112	 Proteobacteria	 Betaproteobacteria	 Sulfuritalea	0.137295302
OTU_189	0	0.192202973	 Proteobacteria	Others	 Sorangium	0.158082257
OTU_152	0.031171574	0.189657104	 Bacteroidetes	Others	 Unassigned	0.153850577
OTU_162	0.031171574	0.189657104	 Bacteroidetes	Others	 Unassigned	0.153850577
OTU_283	0	0.189657146	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.155980768
OTU_304	0	0.189657146	 Firmicutes	 Bacilli	 Paenibacillus	0.155980768
OTU_177	0	0.189657059	Others	Others	 Unassigned	0.155980768
OTU_218	0.031171574	0.187076634	 Proteobacteria	 Betaproteobacteria	 Lautropia	0.151723433
OTU_2951	0.04409441	0.184458714	 Proteobacteria	 Betaproteobacteria	Unassigned	0.148054044
OTU_222	0.062351022	0.17637753	 Planctomycetes	Others	 Unassigned	0.138888444
OTU_94	0	0.184460069	Others	Others	 Unassigned	0.151723433
OTU_379	0.031171574	0.181804475	 Proteobacteria	 Alphaproteobacteria	 Defluviicoccus	0.148054044
OTU_305	0.069708801	0.170776851	 Proteobacteria	 Betaproteobacteria	Unassigned	0.128218563
OTU_439	0.031171574	0.179112208	Others	Others	 Unassigned	0.145051715
OTU_219	0.17911086	0.031171574	 Proteobacteria	 Betaproteobacteria	 Massilia	0.147309199
OTU_247	0.054004324	0.170776851	 Proteobacteria	 Gammaproteobacteria	 Candidatus_Competibacter	0.134052229
